user_id,probability
6d2670817b931cf7280dca3a8882d6cd,0.472672395271
9d22f6e8bbaa03aad3e0de999a0151f8,0.619945897216
bc9260103fb7d88855127444cb630680,0.669882441149
bc8fec38618866f4ce718ece6bbda4d0,0.516144749696
b337e9d74477beda449ccc1e0cd45ef0,0.591353540912
96be28647f56e78760364aef415563b8,0.571766488993
89452d22b9115763ebe6706ac7ca4bac,0.550451757673
5c51ec8a2677247e8604c338b3b7041d,0.509128101829
6521f6a8c05b2919bca8d0b98897930f,0.569656527293
47a33477f3939561d7a57104eb43902a,0.587021672827
91411a00a43398da5b8e2aa704d94c64,0.605405267503
db861e606fac7bea48fb4af0baa06197,0.622640347787
5aeb0aa40e07aeaa2ecc679d60fcde1d,0.590631687935
c5cfc7ef8c5db5fa8edcbf277e0eb88e,0.618002704893
c794819b936de8e737d95c0769a8596e,0.510080279829
970ec4378cc5f1556ba58c646f48edc6,0.563496277811
bc9128870210978e204c48457069c280,0.546604073333
0694e67840dd537fdf02e89fb91ac476,0.528992896768
0cb4e809167133948c05e3545b727acd,0.557016488851
0400ef5c824bd5e9f616c892d11c43dc,0.598099017256
a0d5f4da239acb39def8615d892cfb5f,0.580160113208
074a783db6b6d2541454b3df6939e83b,0.54598156152
dcd88159c448f0126a04a6807768814e,0.523321561144
e86231444ffc0047dc2f30377d8fb1a4,0.569417989187
81c5818032ee8290d10f8574ef69ecbb,0.542178954371
2b07eff8883ce1ef38a2160c7c5d52f3,0.632996389142
e7a80a52b95bfd04d1889c9ab2c8bcb4,0.612958459534
4fe70af17bd9b0966944dfba7298eef6,0.551266304888
26c1468cf95cc649a12c2ca201ff778c,0.584921074086
c4b9681cb7e78e2af0c9760e4e621d4d,0.517124309849
b0bab8e2cfdd765eeb8d9c8328e3319e,0.608494749066
c8985ff7f68345c0a80b7c17cd9a9915,0.486176227426
6fe2cc49d36560d075c8f33a4d71bdb5,0.537366162263
9f399d926b2e74596de998c88cd15b7d,0.5643470559
ebcc8f18191931f32bcf86c83e2f683f,0.620151610755
e0892f808af5b12514d03143138aac1f,0.655221699847
f2a3a0ea1590d8e1d27e24207960be9e,0.47067681143
461f4621983180ec435c1a3b5d75deeb,0.608036776287
f0bb3f1bcb38d62cb968b2d69df21e33,0.555978044239
b12d31ce87ecf544080503ee65ed6d26,0.62276999256
7304a681c0d1659a1d93a06212370866,0.540656891034
3d7a44bf48b4fbcb38ff5d769e3ee866,0.599933285265
7dacf1e93c57854dbfddc2c91b37def6,0.226903830542
874369416febc76f561d3ab147b555bd,0.582972139806
071e56a5e193ab765329cbc73bd3e4ae,0.52579555074
ff44f5d1a1c190fe2e4dcf1d92091b49,0.558015207489
0f74c8db65ee63f3dc5949effc3417eb,0.603354255052
e0526a0ce32f7aacbcecc92a6a9ffa43,0.572335313501
22cee63e978f17c3f17c093d8fa21101,0.230033123026
8820df06d3415c3cf64604a1e801b8b6,0.188586421564
0a2d906ef0bd11ed29ee625250d1def2,0.330740191311
13f8d1e5cbd544829f47c47c72860ef8,0.54556869537
e0e26fe1f900131bb70ed257b6634047,0.250040820444
f3a7d3e82cc3eb814a67ac67e90dbdc5,0.529742314335
777d08d35c453bd9628e49ab3a84516a,0.569742451353
e37465d89d0a2e397c48d32ab5bbb187,0.495077354064
77cfc3333557a8e9131cebffc7ebba2a,0.59027048502
09d03232ee45ad74e2e02656c3c7dd67,0.510490808081
4d37533f13808602b5f67d7162b744d4,0.662841964181
fa42570b5c99842ef1d34e6760429090,0.557131664487
abfca23d32d0e1c9ef3558e9cf0c7995,0.493464119724
41bc9e55ce5985fefb3f6550c439ea4b,0.462557846314
80219286e085b4f4ed29b4d974d14fd7,0.220406327573
f336c3671171ca44d5e6118df2b8d9fc,0.49504924382
fe2a3f3c47fd428e05f5b3e90f199d42,0.648982012255
66e86224848fc73478543428d7121e08,0.481491611854
1f92d4dba1a6495f67de03f2977aee90,0.259063112043
b12cc364bc8ae46927dd71b72e24ec6d,0.556110975739
36b312aa5b77ae54f68f456d9b58fcf7,0.193672355622
4e43210df3324cfbb797e0b029aa1f8f,0.59504520804
f77c2565056a1e67ff4ce59cf9c614c1,0.600466654542
9fc9d10261fa23ce6d361bcf873703b1,0.239213884774
0761499abe27dcc72c3b03d73d358807,0.532939712553
b40bf63792adf3baf76e03bcf3e67804,0.467039485985
cc8ee10767abf8c33922ec47fe28713f,0.580459721526
4df11567f6cd1b581399e13d14da33ec,0.508139961094
6ecd2bd5e3f3067e48774d8b8449b6c6,0.221114454518
9a9a3809779594ee9c2028324d761254,0.528495970204
014397d9c717bd74f24ae073be5200fa,0.545914915245
7543abc4f54900377e68ad5e0b0ee109,0.551718826103
8c9d4f18562a9c678e4715af8fa9be3c,0.540093473751
a0c1cafbd9f3f4ec637e0be6bc91a3b7,0.608257917189
00ee705d94bf2b32bf9b187852a3d61c,0.549893304039
27d051f61bdd4174b7ee87b0a705fe3c,0.581379005865
7b99a79eb8b7282fc44ea8705ab0f515,0.554164184749
3d2b7d7197ee2116496b48157a222c47,0.591525708073
a3dbf2189451fece8a629aaa197b6988,0.253704780919
1f1328804102d5ae56137c1548ddb746,0.53801764629
54972d99a467e3c1bf3b984d093ffd1d,0.477912959219
45a8be55f30b060c8ce996cb154f7e01,0.659458340618
9a16608f9e09991a89b967760d19a5ce,0.257791486315
b385a7fe85f2d850ad31453025491298,0.494715983879
4f05c76dd0f506404eb466a7902bbfac,0.554936010542
19d8cc62cdeac4fc52a65bb65cdf7e10,0.210901625601
2add230b7b28ed23f0adffb2cc4a9ff7,0.598630244497
3eb963e5df3ead9248d5e2d0d144121a,0.603884427152
4626850182a10b7cce7655c5903a3825,0.202968023864
84a2a01daf9d92b51e7fa8c668072378,0.583122128221
04c9ae06f38f333872deea791f7a96a7,0.632384229129
382f6983538dafdb1e056424206fa37a,0.516680484019
0ed1d9a27625cf053fb11212d83a85e5,0.2871127525
de6f2ffe0c3b84376f122f6cb3d053ac,0.217694457109
cc9e933b4ae86f3bf44e06e4c4f7f720,0.231746524622
e0d426fca4388334ad371c89d153d15d,0.523489982665
c6292d1ef65b03ecb87586f35773ba02,0.178039640019
7dc038d799e27b4225322778aaa75fd0,0.639164367633
ab2ba3104c00c78abe54f5f5d11cee4f,0.614574420167
aaa8013d7bcc5f8e84f5008161465dc9,0.625297420818
4aa63b4f53aa3853c6f75492af2cb1bf,0.564332758941
37802f6fc18db7166732545673fdb909,0.617882645896
825329d2f7ff0b5ad6eae161726bc31e,0.536053919691
519c8e8dc44a92945ce64529c43ffd42,0.203403056832
7b9783e5db7d84a7de52a62717175107,0.488950538623
7e3dc1a504246224cc48eeb3af52c999,0.17404230521
92586d49798369d870f9feb545a3dbc7,0.189362731312
0bd5a097f68a1a2a5daa390f6bdee6fa,0.630891154132
1904d7b460e5b28d1618f66f1ad34d15,0.207122755718
eb880a6747f7483e4f9b03abbf8bb45f,0.499853097042
035b526cd4e8d85a5b38361fd43f4e33,0.176151534505
d2b709f151b3adb1b63978572367e47b,0.251177906003
0db44e5364f9f5404935d266a51755dd,0.560780354479
461a2a200c42e6fdc4e13bffe187f3b1,0.544999989042
49a4761ef5c60b50fad8ee75c4238dfe,0.667347849439
716742eec31c1767097fb8544c7b9f03,0.562340374914
4590726bf9381ea8f8634743dbf24691,0.577222426799
ffbc001e816d5bf97ac285172b682bf9,0.564484156048
560b0418eb9326689b0fcd086c6f2ed6,0.592799213321
5c4e36d71986a15aa0a0f10e0f5e7b40,0.597073963362
829fa869db0d06b59075d443419f3655,0.589239587362
8599c4eb6f91f6bd0b6f290e3031edaf,0.203315888192
c820c2cb0b30b108b017c449a91a8bbf,0.265133454986
ebc671b67f2ad837f7dd02ecb1325131,0.621175275271
a201ce152642be1da3ea21a11b2b6c42,0.492920045416
e8e91f6fe439e25fcf419de9056cea57,0.52086452098
d9432c5ef3a36a7019e01fb42dd0ab45,0.59199709746
986e7215f0331578779b4238add69ec4,0.63803336871
a5fc85ed5ab7e51c01843c0935b882ea,0.149232102181
a96f4b74e4a3377d247287765a6790b4,0.216239520626
51b5454528ff3e8cb107a0d3d5fd3a01,0.267817784392
7f448000550c5f5474fc0022900d5b29,0.187131073259
10e26a2e6938136fffae37b51dc6f290,0.546840583393
11336a8b76ecadb2142ec0dc6a073c6f,0.177567832222
bc3db198457e5bb5534a513dd2e51e6a,0.629820766758
d67dd28046dbf5c496671b800bb7c89d,0.560245598904
52a93f933337cea89365cdb91b0acb98,0.259358257102
8981bd1a69bb6dbc2ec8390ad457c29b,0.517092942137
d8e7ec56de758d708abbdbb19a53b070,0.505883612661
c2306f7ad77c6377944e61ba48f09d57,0.60266514995
c5eca7e60157fc33e4096b17c999b3fc,0.63382289567
686e44b4d001373aae7ea0b386db2404,0.258004363749
b5a85d1edc30cb549e7222974a6b3a0d,0.555802768024
2d76eb29457e1f63b3f2d11937f94490,0.219137888111
cdfe206183df2343a11c0dcf2bbf2459,0.173030211116
791215d7892da60b7bc8c04dfe532a4c,0.177005412961
74bf65dd3a580c1e30dd4c65125dec6f,0.23554235375
ebe2f039a68b420b035925a37ae6789b,0.188539217242
e6ee569d27e171e4edc5330a9fb0bb3d,0.146536653183
26d61ac71c95a29ec8d8fea94b733009,0.235341257025
b33c2c4099c6cca15db7227b8f9cb363,0.529564185414
8624bcbe1a770cd2bfb06b5e277e6d82,0.382989070083
094ac6af3ad17cdc5dec83ff1c243a3d,0.584758036331
f7babe08c96dd8529d285ad2c7a0f1dc,0.539200199178
19e0fbc18cd3af61754389b7e02f1ce4,0.208654395841
4fce5e0ef9dff92c0d167ddd3085cd0e,0.265183216425
d7c0bd70e03941740f5f42747e9c8ec2,0.695560190318
6c965788fab728dd1b1687d300ca4d3d,0.578702727677
d296b8fab84331c5956a61e1a24af664,0.545802526622
9e5b51551f8c70d6d8e4966fc8d1c782,0.53876030799
056606175e176092f693ea55de46f882,0.624346398333
